date,open,high,low,close,volume,vwap,label,adj_close,unadjusted_volume,change,change_percent,change_over_time
2022-05-06,168.27,170.97,165.42,170.69,10418100,169.03,"May 06, 22",160.19,10418100.0,2.42,1.44,0.0144
2022-05-09,167.75,167.75,158.48,159.25,14110700,161.83,"May 09, 22",149.45,14110700.0,-8.5,-5.07,-0.0507
2022-05-10,162.21,164.19,157.87,160.78,11636000,160.95,"May 10, 22",150.89,11636000.0,-1.43,-0.88157,-0.0088157
2022-05-11,163.58,167.46,162.51,163.16,9105500,164.38,"May 11, 22",153.12,9105500.0,-0.42,-0.25676,-0.0025676
2022-05-12,163.22,164.85,158.86,164.71,8936400,162.81,"May 12, 22",154.58,8936400.0,1.49,0.91288,0.0091288
2022-05-13,166.5,168.79,164.88,167.87,9229900,167.18,"May 13, 22",157.54,9229900.0,1.37,0.82282,0.0082282
2022-05-16,169.0,174.97,168.86,173.01,13296300,172.28,"May 16, 22",162.37,13296300.0,4.01,2.37,0.0237
2022-05-17,174.84,175.65,172.61,174.03,12827600,174.1,"May 17, 22",163.33,12827600.0,-0.81,-0.46328,-0.0046328
2022-05-18,174.12,174.13,165.79,168.06,13107500,169.33,"May 18, 22",159.02,13107500.0,-6.06,-3.48,-0.0348
2022-05-19,164.63,169.64,162.83,166.86,10958700,166.44,"May 19, 22",157.88,10958700.0,2.23,1.35,0.0135
2022-05-20,168.88,171.04,164.09,167.82,9615000,167.65,"May 20, 22",158.79,9615000.0,-1.06,-0.62766,-0.0062766
2022-05-23,169.43,172.96,169.11,171.72,10216400,171.26,"May 23, 22",162.48,10216400.0,2.29,1.35,0.0135
2022-05-24,170.69,173.58,169.81,172.64,9782700,172.01,"May 24, 22",163.35,9782700.0,1.95,1.14,0.0114
